Order ID,Order Date,Ship Date,Country,Segment,Product,Sales,Profit,Discount,Quantity,Year,Month,Day
1801,2024-03-11,2024-03-13,UK,Consumer,Laptop,1135.04,1259.83,0.12,9,2024,3,11
1802,2024-03-12,2024-03-14,UK,Consumer,Tablet,4328.68,511.04,0.46,3,2024,3,12
1803,2024-03-13,2024-03-15,Canada,Home Office,Phone,4441.86,515.52,0.17,4,2024,3,13
1804,2024-03-14,2024-03-16,Australia,Consumer,Tablet,1063.6,-223.26,0.48,1,2024,3,14
1805,2024-03-15,2024-03-17,USA,Corporate,Laptop,3713.39,1465.48,0.27,6,2024,3,15
1806,2024-03-16,2024-03-18,USA,Home Office,Printer,1503.95,-0.05,0.32,4,2024,3,16
1807,2024-03-17,2024-03-19,UK,Home Office,Printer,4032.94,-353.27,0.27,1,2024,3,17
1808,2024-03-18,2024-03-20,UK,Consumer,Laptop,4986.47,826.29,0.06,2,2024,3,18
1809,2024-03-19,2024-03-21,India,Home Office,Phone,247.13,690.73,0.19,3,2024,3,19
1810,2024-03-20,2024-03-22,Australia,Consumer,Printer,4497.09,330.29,0.05,9,2024,3,20
1811,2024-03-21,2024-03-23,Canada,Consumer,Accessories,3150.89,344.38,0.31,8,2024,3,21
1812,2024-03-22,2024-03-24,USA,Consumer,Printer,4869.57,1070.13,0.22,7,2024,3,22
1813,2024-03-23,2024-03-25,India,Consumer,Accessories,2378.55,-108.57,0.39,4,2024,3,23
1814,2024-03-24,2024-03-26,India,Consumer,Laptop,4252.2,1140.51,0.11,1,2024,3,24
1815,2024-03-25,2024-03-27,USA,Home Office,Laptop,405.73,797.49,0.08,8,2024,3,25
1816,2024-03-26,2024-03-28,Canada,Corporate,Printer,1742.87,337.94,0.2,4,2024,3,26
1817,2024-03-27,2024-03-29,India,Corporate,Tablet,428.38,416.06,0.46,3,2024,3,27
1818,2024-03-28,2024-03-30,India,Home Office,Accessories,4879.18,13.29,0.36,9,2024,3,28
1819,2024-03-29,2024-03-31,Australia,Home Office,Phone,4103.17,1004.23,0.21,4,2024,3,29
1820,2024-03-30,2024-04-01,Canada,Corporate,Printer,4277.48,525.75,0.26,4,2024,3,30
1821,2024-03-31,2024-04-02,India,Corporate,Phone,4696.03,141.71,0.04,9,2024,3,31
1822,2024-04-01,2024-04-03,Canada,Corporate,Printer,517.01,692.1,0.49,2,2024,4,1
1823,2024-04-02,2024-04-04,USA,Corporate,Tablet,1989.43,1491.47,0.33,5,2024,4,2
1824,2024-04-03,2024-04-05,UK,Corporate,Tablet,448.07,370.52,0.14,4,2024,4,3
1825,2024-04-04,2024-04-06,India,Consumer,Tablet,1132.89,1341.38,0.29,9,2024,4,4
1826,2024-04-05,2024-04-07,Australia,Home Office,Tablet,1223.89,190.03,0.05,5,2024,4,5
1827,2024-04-06,2024-04-08,USA,Consumer,Laptop,2398.63,-390.53,0.48,9,2024,4,6
1828,2024-04-07,2024-04-09,Canada,Corporate,Laptop,1415.95,-91.52,0.09,9,2024,4,7
1829,2024-04-08,2024-04-10,USA,Corporate,Accessories,594.79,337.39,0.32,2,2024,4,8
1830,2024-04-09,2024-04-11,India,Corporate,Phone,920.71,-60.73,0.12,9,2024,4,9
1831,2024-04-10,2024-04-12,Canada,Consumer,Printer,821.65,-499.55,0.36,3,2024,4,10
1832,2024-04-11,2024-04-13,UK,Consumer,Printer,4868.08,1330.0,0.39,4,2024,4,11
1833,2024-04-12,2024-04-14,USA,Corporate,Laptop,3820.53,1187.76,0.34,1,2024,4,12
1834,2024-04-13,2024-04-15,India,Consumer,Printer,4842.03,984.58,0.31,1,2024,4,13
1835,2024-04-14,2024-04-16,Australia,Consumer,Laptop,2254.73,-164.37,0.45,1,2024,4,14
1836,2024-04-15,2024-04-17,Canada,Corporate,Accessories,1464.01,-259.27,0.04,9,2024,4,15
1837,2024-04-16,2024-04-18,USA,Consumer,Phone,4011.64,-364.79,0.17,8,2024,4,16
1838,2024-04-17,2024-04-19,USA,Home Office,Accessories,1698.64,948.06,0.12,5,2024,4,17
1839,2024-04-18,2024-04-20,UK,Home Office,Tablet,1566.98,1357.62,0.49,5,2024,4,18
1840,2024-04-19,2024-04-21,UK,Home Office,Tablet,1239.28,361.07,0.19,9,2024,4,19
1841,2024-04-20,2024-04-22,Australia,Home Office,Tablet,735.43,-261.72,0.37,3,2024,4,20
1842,2024-04-21,2024-04-23,Australia,Corporate,Accessories,1356.67,524.79,0.34,3,2024,4,21
1843,2024-04-22,2024-04-24,India,Corporate,Printer,1841.07,197.66,0.11,7,2024,4,22
1844,2024-04-23,2024-04-25,India,Corporate,Phone,3402.57,249.65,0.12,9,2024,4,23
1845,2024-04-24,2024-04-26,Australia,Home Office,Tablet,406.57,742.66,0.14,6,2024,4,24
1846,2024-04-25,2024-04-27,Australia,Home Office,Tablet,1131.48,937.44,0.21,2,2024,4,25
1847,2024-04-26,2024-04-28,Canada,Consumer,Tablet,4064.22,-278.79,0.12,1,2024,4,26
1848,2024-04-27,2024-04-29,UK,Consumer,Phone,819.92,-428.82,0.01,2,2024,4,27
1849,2024-04-28,2024-04-30,India,Home Office,Tablet,1778.96,1488.66,0.44,1,2024,4,28
1850,2024-04-29,2024-05-01,UK,Home Office,Phone,4336.83,-34.54,0.48,9,2024,4,29
1851,2024-04-30,2024-05-02,UK,Home Office,Tablet,859.13,-392.34,0.17,8,2024,4,30
1852,2024-05-01,2024-05-03,Australia,Home Office,Accessories,505.41,-120.25,0.17,7,2024,5,1
1853,2024-05-02,2024-05-04,Canada,Consumer,Accessories,2474.24,-422.08,0.0,3,2024,5,2
1854,2024-05-03,2024-05-05,USA,Home Office,Phone,1581.86,283.62,0.34,8,2024,5,3
1855,2024-05-04,2024-05-06,Canada,Consumer,Accessories,2860.7,1104.8,0.41,2,2024,5,4
1856,2024-05-05,2024-05-07,Canada,Home Office,Phone,4038.64,182.49,0.07,2,2024,5,5
1857,2024-05-06,2024-05-08,UK,Home Office,Accessories,772.03,388.37,0.08,3,2024,5,6
1858,2024-05-07,2024-05-09,Canada,Home Office,Accessories,2945.43,851.17,0.4,7,2024,5,7
1859,2024-05-08,2024-05-10,India,Consumer,Phone,2576.99,517.79,0.31,1,2024,5,8
1860,2024-05-09,2024-05-11,UK,Consumer,Printer,805.99,1222.89,0.02,8,2024,5,9
1861,2024-05-10,2024-05-12,India,Corporate,Accessories,3157.59,1232.07,0.31,7,2024,5,10
1862,2024-05-11,2024-05-13,USA,Home Office,Tablet,1440.84,-480.18,0.15,4,2024,5,11
1863,2024-05-12,2024-05-14,UK,Corporate,Printer,2490.39,1056.09,0.18,5,2024,5,12
1864,2024-05-13,2024-05-15,USA,Corporate,Phone,503.13,421.47,0.38,1,2024,5,13
1865,2024-05-14,2024-05-16,UK,Consumer,Printer,2351.96,1477.68,0.41,4,2024,5,14
1866,2024-05-15,2024-05-17,Australia,Consumer,Laptop,1601.67,466.46,0.2,1,2024,5,15
1867,2024-05-16,2024-05-18,Canada,Corporate,Laptop,4129.67,1473.79,0.47,1,2024,5,16
1868,2024-05-17,2024-05-19,Australia,Home Office,Accessories,379.2,1009.14,0.2,1,2024,5,17
1869,2024-05-18,2024-05-20,USA,Consumer,Accessories,2151.18,-2.79,0.39,7,2024,5,18
1870,2024-05-19,2024-05-21,Canada,Home Office,Tablet,2346.31,576.79,0.24,7,2024,5,19
1871,2024-05-20,2024-05-22,UK,Home Office,Printer,3652.53,1484.27,0.45,4,2024,5,20
1872,2024-05-21,2024-05-23,Canada,Corporate,Laptop,2914.01,1215.06,0.45,2,2024,5,21
1873,2024-05-22,2024-05-24,India,Corporate,Accessories,3369.34,-305.27,0.04,3,2024,5,22
1874,2024-05-23,2024-05-25,Canada,Corporate,Printer,3907.54,912.74,0.47,8,2024,5,23
1875,2024-05-24,2024-05-26,India,Corporate,Accessories,4324.79,191.16,0.41,8,2024,5,24
1876,2024-05-25,2024-05-27,Canada,Consumer,Accessories,1637.99,-486.04,0.4,6,2024,5,25
1877,2024-05-26,2024-05-28,India,Consumer,Laptop,2736.31,306.96,0.1,9,2024,5,26
1878,2024-05-27,2024-05-29,USA,Corporate,Laptop,4216.53,-30.49,0.4,9,2024,5,27
1879,2024-05-28,2024-05-30,Australia,Consumer,Accessories,4948.31,1137.74,0.43,4,2024,5,28
1880,2024-05-29,2024-05-31,UK,Corporate,Phone,4458.64,174.66,0.14,1,2024,5,29
1881,2024-05-30,2024-06-01,Canada,Home Office,Accessories,1920.19,1155.05,0.48,1,2024,5,30
1882,2024-05-31,2024-06-02,Australia,Home Office,Accessories,1056.32,-498.8,0.02,5,2024,5,31
1883,2024-06-01,2024-06-03,UK,Home Office,Tablet,2498.02,115.64,0.07,2,2024,6,1
1884,2024-06-02,2024-06-04,UK,Corporate,Tablet,3734.04,-17.67,0.27,6,2024,6,2
1885,2024-06-03,2024-06-05,India,Home Office,Tablet,2513.59,-32.87,0.29,7,2024,6,3
1886,2024-06-04,2024-06-06,USA,Consumer,Phone,2467.59,-363.63,0.32,1,2024,6,4
1887,2024-06-05,2024-06-07,USA,Home Office,Phone,4207.33,-125.75,0.01,6,2024,6,5
1888,2024-06-06,2024-06-08,Australia,Home Office,Accessories,1870.88,611.1,0.48,8,2024,6,6
1889,2024-06-07,2024-06-09,USA,Home Office,Tablet,4312.99,82.72,0.02,5,2024,6,7
1890,2024-06-08,2024-06-10,Canada,Consumer,Phone,2093.34,334.79,0.07,7,2024,6,8
1891,2024-06-09,2024-06-11,USA,Corporate,Laptop,1708.34,253.73,0.01,6,2024,6,9
1892,2024-06-10,2024-06-12,Australia,Consumer,Accessories,2324.55,1251.81,0.28,4,2024,6,10
1893,2024-06-11,2024-06-13,USA,Corporate,Printer,3835.99,1310.6,0.47,7,2024,6,11
1894,2024-06-12,2024-06-14,Canada,Corporate,Accessories,717.41,485.91,0.33,9,2024,6,12
1895,2024-06-13,2024-06-15,India,Home Office,Printer,1062.45,160.31,0.41,7,2024,6,13
1896,2024-06-14,2024-06-16,Australia,Corporate,Tablet,4762.08,-286.4,0.01,5,2024,6,14
1897,2024-06-15,2024-06-17,India,Consumer,Printer,959.91,1406.81,0.27,7,2024,6,15
1898,2024-06-16,2024-06-18,India,Consumer,Tablet,2881.86,-379.55,0.23,3,2024,6,16
1899,2024-06-17,2024-06-19,India,Corporate,Laptop,2938.64,95.3,0.25,2,2024,6,17
1900,2024-06-18,2024-06-20,UK,Home Office,Printer,2499.16,96.13,0.04,5,2024,6,18
1901,2024-06-19,2024-06-21,UK,Home Office,Accessories,3259.25,140.8,0.34,4,2024,6,19
1902,2024-06-20,2024-06-22,India,Consumer,Tablet,1226.15,-171.43,0.25,5,2024,6,20
1903,2024-06-21,2024-06-23,Australia,Home Office,Accessories,2808.05,1066.32,0.38,8,2024,6,21
1904,2024-06-22,2024-06-24,Canada,Corporate,Phone,1923.65,-255.0,0.24,4,2024,6,22
1905,2024-06-23,2024-06-25,Canada,Corporate,Tablet,3342.17,769.81,0.07,9,2024,6,23
1906,2024-06-24,2024-06-26,USA,Consumer,Printer,792.0,-252.31,0.32,7,2024,6,24
1907,2024-06-25,2024-06-27,Australia,Corporate,Tablet,2897.3,-358.93,0.09,7,2024,6,25
1908,2024-06-26,2024-06-28,UK,Consumer,Accessories,1007.82,1318.86,0.44,8,2024,6,26
1909,2024-06-27,2024-06-29,India,Corporate,Laptop,1465.35,-119.74,0.31,6,2024,6,27
1910,2024-06-28,2024-06-30,USA,Consumer,Tablet,1171.68,1142.5,0.08,8,2024,6,28
1911,2024-06-29,2024-07-01,Canada,Home Office,Printer,995.91,589.26,0.48,3,2024,6,29
1912,2024-06-30,2024-07-02,UK,Corporate,Phone,4145.98,-344.29,0.26,1,2024,6,30
1913,2024-07-01,2024-07-03,UK,Corporate,Laptop,1499.97,1410.9,0.04,6,2024,7,1
1914,2024-07-02,2024-07-04,India,Consumer,Phone,4642.91,-6.08,0.31,1,2024,7,2
1915,2024-07-03,2024-07-05,Canada,Consumer,Tablet,4852.64,1219.29,0.13,9,2024,7,3
1916,2024-07-04,2024-07-06,Australia,Corporate,Accessories,2899.18,-162.38,0.4,2,2024,7,4
1917,2024-07-05,2024-07-07,UK,Consumer,Accessories,800.71,1207.89,0.41,2,2024,7,5
1918,2024-07-06,2024-07-08,India,Corporate,Printer,1935.29,-473.54,0.49,7,2024,7,6
1919,2024-07-07,2024-07-09,Australia,Home Office,Accessories,4008.89,523.56,0.25,2,2024,7,7
1920,2024-07-08,2024-07-10,Canada,Consumer,Laptop,1900.21,1038.89,0.23,8,2024,7,8
1921,2024-07-09,2024-07-11,UK,Corporate,Accessories,526.38,1369.59,0.38,6,2024,7,9
1922,2024-07-10,2024-07-12,Australia,Home Office,Printer,2828.25,1318.4,0.07,7,2024,7,10
1923,2024-07-11,2024-07-13,Australia,Home Office,Tablet,4241.09,1139.25,0.27,7,2024,7,11
1924,2024-07-12,2024-07-14,Australia,Corporate,Tablet,4000.04,1276.38,0.27,6,2024,7,12
1925,2024-07-13,2024-07-15,UK,Consumer,Accessories,958.1,-101.56,0.04,9,2024,7,13
1926,2024-07-14,2024-07-16,UK,Corporate,Phone,3396.55,68.37,0.21,9,2024,7,14
1927,2024-07-15,2024-07-17,USA,Home Office,Tablet,1180.47,77.94,0.43,7,2024,7,15
1928,2024-07-16,2024-07-18,Canada,Corporate,Accessories,1169.22,254.11,0.43,9,2024,7,16
1929,2024-07-17,2024-07-19,India,Consumer,Printer,4382.95,286.64,0.05,3,2024,7,17
1930,2024-07-18,2024-07-20,Australia,Home Office,Accessories,1323.38,589.11,0.05,3,2024,7,18
1931,2024-07-19,2024-07-21,USA,Corporate,Tablet,1389.91,-180.24,0.13,1,2024,7,19
1932,2024-07-20,2024-07-22,India,Consumer,Printer,103.2,882.49,0.44,5,2024,7,20
1933,2024-07-21,2024-07-23,USA,Home Office,Accessories,4366.28,-164.87,0.06,4,2024,7,21
1934,2024-07-22,2024-07-24,UK,Consumer,Laptop,3983.71,120.62,0.36,2,2024,7,22
1935,2024-07-23,2024-07-25,Australia,Home Office,Printer,3173.91,506.69,0.05,9,2024,7,23
1936,2024-07-24,2024-07-26,India,Corporate,Laptop,3776.3,1092.88,0.31,3,2024,7,24
1937,2024-07-25,2024-07-27,India,Consumer,Phone,845.04,978.94,0.18,8,2024,7,25
1938,2024-07-26,2024-07-28,India,Home Office,Printer,2345.79,791.07,0.39,6,2024,7,26
1939,2024-07-27,2024-07-29,India,Consumer,Laptop,1820.97,-188.45,0.12,5,2024,7,27
1940,2024-07-28,2024-07-30,India,Consumer,Tablet,559.5,594.09,0.32,1,2024,7,28
1941,2024-07-29,2024-07-31,USA,Corporate,Tablet,2482.04,-325.11,0.12,4,2024,7,29
1942,2024-07-30,2024-08-01,Australia,Consumer,Phone,4611.62,254.73,0.36,3,2024,7,30
1943,2024-07-31,2024-08-02,UK,Home Office,Printer,296.29,327.03,0.44,1,2024,7,31
1944,2024-08-01,2024-08-03,UK,Home Office,Printer,1528.16,-420.38,0.06,5,2024,8,1
1945,2024-08-02,2024-08-04,UK,Home Office,Printer,1116.95,47.98,0.43,6,2024,8,2
1946,2024-08-03,2024-08-05,UK,Home Office,Phone,1266.92,1411.3,0.3,2,2024,8,3
1947,2024-08-04,2024-08-06,USA,Corporate,Printer,4551.33,1407.27,0.06,3,2024,8,4
1948,2024-08-05,2024-08-07,Canada,Consumer,Tablet,2393.54,204.65,0.21,6,2024,8,5
1949,2024-08-06,2024-08-08,Australia,Corporate,Laptop,2384.87,-413.8,0.08,4,2024,8,6
1950,2024-08-07,2024-08-09,India,Consumer,Tablet,3826.82,-141.81,0.35,9,2024,8,7
1951,2024-08-08,2024-08-10,Canada,Consumer,Tablet,857.01,284.44,0.38,5,2024,8,8
1952,2024-08-09,2024-08-11,UK,Consumer,Laptop,2487.6,1395.56,0.05,4,2024,8,9
1953,2024-08-10,2024-08-12,Canada,Corporate,Tablet,2206.93,-217.6,0.25,2,2024,8,10
1954,2024-08-11,2024-08-13,Australia,Consumer,Phone,3024.86,1027.03,0.41,6,2024,8,11
1955,2024-08-12,2024-08-14,India,Corporate,Laptop,4997.83,-282.63,0.47,2,2024,8,12
1956,2024-08-13,2024-08-15,India,Home Office,Tablet,3870.3,1462.52,0.26,7,2024,8,13
1957,2024-08-14,2024-08-16,Australia,Home Office,Accessories,2049.54,263.23,0.48,3,2024,8,14
1958,2024-08-15,2024-08-17,Australia,Consumer,Tablet,4155.01,1050.47,0.27,9,2024,8,15
1959,2024-08-16,2024-08-18,UK,Corporate,Phone,936.47,185.18,0.2,5,2024,8,16
1960,2024-08-17,2024-08-19,India,Home Office,Printer,249.27,755.34,0.42,8,2024,8,17
1961,2024-08-18,2024-08-20,Canada,Corporate,Tablet,1101.8,-115.97,0.25,6,2024,8,18
1962,2024-08-19,2024-08-21,USA,Corporate,Printer,1768.02,-207.96,0.24,8,2024,8,19
1963,2024-08-20,2024-08-22,USA,Consumer,Accessories,2601.85,1376.13,0.25,3,2024,8,20
1964,2024-08-21,2024-08-23,Australia,Home Office,Tablet,3114.13,1335.29,0.42,3,2024,8,21
1965,2024-08-22,2024-08-24,UK,Consumer,Laptop,4561.97,1274.94,0.42,5,2024,8,22
1966,2024-08-23,2024-08-25,USA,Consumer,Printer,2598.28,750.87,0.2,3,2024,8,23
1967,2024-08-24,2024-08-26,India,Home Office,Accessories,2556.25,1116.54,0.17,8,2024,8,24
1968,2024-08-25,2024-08-27,Australia,Home Office,Laptop,346.19,-361.93,0.25,8,2024,8,25
1969,2024-08-26,2024-08-28,Canada,Corporate,Laptop,271.07,169.58,0.29,2,2024,8,26
1970,2024-08-27,2024-08-29,Australia,Home Office,Laptop,2800.68,127.41,0.12,4,2024,8,27
1971,2024-08-28,2024-08-30,Canada,Corporate,Laptop,2247.08,771.29,0.4,1,2024,8,28
1972,2024-08-29,2024-08-31,Australia,Corporate,Tablet,4211.98,211.92,0.24,4,2024,8,29
1973,2024-08-30,2024-09-01,Australia,Corporate,Tablet,887.33,-202.99,0.17,4,2024,8,30
1974,2024-08-31,2024-09-02,Australia,Home Office,Tablet,222.36,692.93,0.05,9,2024,8,31
1975,2024-09-01,2024-09-03,Canada,Consumer,Accessories,2300.29,1128.77,0.12,3,2024,9,1
1976,2024-09-02,2024-09-04,Canada,Corporate,Accessories,1263.64,264.25,0.47,2,2024,9,2
1977,2024-09-03,2024-09-05,Australia,Consumer,Accessories,343.11,-235.46,0.15,9,2024,9,3
1978,2024-09-04,2024-09-06,USA,Consumer,Phone,3650.53,-106.62,0.08,9,2024,9,4
1979,2024-09-05,2024-09-07,UK,Home Office,Accessories,646.81,-25.03,0.23,1,2024,9,5
1980,2024-09-06,2024-09-08,UK,Consumer,Tablet,3080.77,99.8,0.15,6,2024,9,6
1981,2024-09-07,2024-09-09,UK,Consumer,Tablet,1477.14,785.59,0.02,8,2024,9,7
1982,2024-09-08,2024-09-10,Canada,Home Office,Phone,950.13,701.89,0.16,3,2024,9,8
1983,2024-09-09,2024-09-11,Canada,Corporate,Phone,1960.78,892.16,0.27,9,2024,9,9
1984,2024-09-10,2024-09-12,USA,Consumer,Accessories,4027.08,225.0,0.28,2,2024,9,10
1985,2024-09-11,2024-09-13,UK,Home Office,Printer,2021.26,1148.0,0.18,6,2024,9,11
1986,2024-09-12,2024-09-14,UK,Consumer,Phone,3778.77,-91.82,0.22,1,2024,9,12
1987,2024-09-13,2024-09-15,Australia,Consumer,Laptop,714.88,438.08,0.48,7,2024,9,13
1988,2024-09-14,2024-09-16,Canada,Corporate,Tablet,3886.58,1101.88,0.19,3,2024,9,14
1989,2024-09-15,2024-09-17,UK,Consumer,Laptop,1260.97,-139.68,0.13,7,2024,9,15
1990,2024-09-16,2024-09-18,USA,Home Office,Tablet,3419.23,-280.27,0.12,4,2024,9,16
1991,2024-09-17,2024-09-19,USA,Consumer,Tablet,2872.33,1267.37,0.23,9,2024,9,17
1992,2024-09-18,2024-09-20,UK,Corporate,Phone,4652.81,185.86,0.38,5,2024,9,18
1993,2024-09-19,2024-09-21,Canada,Corporate,Phone,1997.88,867.74,0.1,3,2024,9,19
1994,2024-09-20,2024-09-22,USA,Home Office,Laptop,424.21,-449.3,0.35,8,2024,9,20
1995,2024-09-21,2024-09-23,Australia,Corporate,Tablet,193.86,880.09,0.01,6,2024,9,21
1996,2024-09-22,2024-09-24,USA,Consumer,Laptop,4151.61,132.2,0.21,2,2024,9,22
1997,2024-09-23,2024-09-25,India,Corporate,Printer,2671.2,-388.52,0.39,3,2024,9,23
1998,2024-09-24,2024-09-26,India,Home Office,Laptop,3898.7,719.63,0.17,8,2024,9,24
1999,2024-09-25,2024-09-27,Canada,Corporate,Accessories,1248.69,-18.39,0.28,7,2024,9,25
2000,2024-09-26,2024-09-28,UK,Corporate,Laptop,1790.91,273.61,0.1,6,2024,9,26
2001,2024-09-27,2024-09-29,Canada,Corporate,Accessories,247.51,-338.84,0.37,1,2024,9,27
2002,2024-09-28,2024-09-30,Canada,Home Office,Accessories,4811.31,-205.67,0.03,9,2024,9,28
2003,2024-09-29,2024-10-01,Canada,Corporate,Accessories,3372.55,95.95,0.43,3,2024,9,29
2004,2024-09-30,2024-10-02,Canada,Corporate,Printer,4672.7,-320.48,0.1,5,2024,9,30
2005,2024-10-01,2024-10-03,Australia,Consumer,Laptop,1400.93,1321.65,0.44,7,2024,10,1
2006,2024-10-02,2024-10-04,Australia,Home Office,Laptop,3096.17,-487.91,0.18,7,2024,10,2
2007,2024-10-03,2024-10-05,USA,Corporate,Printer,3424.65,467.72,0.36,3,2024,10,3
2008,2024-10-04,2024-10-06,India,Home Office,Tablet,1655.99,-253.51,0.16,4,2024,10,4
2009,2024-10-05,2024-10-07,Canada,Corporate,Phone,4255.74,115.36,0.45,7,2024,10,5
2010,2024-10-06,2024-10-08,USA,Corporate,Laptop,4741.09,1352.12,0.06,8,2024,10,6
2011,2024-10-07,2024-10-09,India,Corporate,Phone,4435.79,-176.61,0.09,2,2024,10,7
2012,2024-10-08,2024-10-10,UK,Consumer,Printer,3721.43,1431.66,0.25,9,2024,10,8
2013,2024-10-09,2024-10-11,Australia,Consumer,Tablet,1459.58,-88.41,0.04,7,2024,10,9
2014,2024-10-10,2024-10-12,India,Consumer,Tablet,1479.92,983.13,0.1,8,2024,10,10
2015,2024-10-11,2024-10-13,UK,Home Office,Tablet,4820.47,593.35,0.47,6,2024,10,11
2016,2024-10-12,2024-10-14,India,Home Office,Printer,150.39,1268.96,0.49,6,2024,10,12
2017,2024-10-13,2024-10-15,Australia,Consumer,Accessories,3608.64,607.99,0.19,9,2024,10,13
2018,2024-10-14,2024-10-16,Australia,Home Office,Accessories,3560.61,569.12,0.46,4,2024,10,14
2019,2024-10-15,2024-10-17,USA,Corporate,Phone,3151.18,-109.08,0.27,5,2024,10,15
2020,2024-10-16,2024-10-18,Canada,Corporate,Accessories,4951.53,-167.54,0.13,9,2024,10,16
2021,2024-10-17,2024-10-19,India,Corporate,Accessories,1628.21,1332.98,0.35,1,2024,10,17
2022,2024-10-18,2024-10-20,India,Consumer,Tablet,1765.86,155.68,0.33,4,2024,10,18
2023,2024-10-19,2024-10-21,UK,Home Office,Tablet,486.8,244.16,0.49,7,2024,10,19
2024,2024-10-20,2024-10-22,Australia,Consumer,Phone,2269.71,1019.65,0.13,9,2024,10,20
2025,2024-10-21,2024-10-23,India,Home Office,Laptop,1379.14,177.65,0.34,6,2024,10,21
2026,2024-10-22,2024-10-24,Australia,Corporate,Phone,1782.59,1404.12,0.03,8,2024,10,22
2027,2024-10-23,2024-10-25,India,Consumer,Phone,4189.4,975.86,0.06,9,2024,10,23
2028,2024-10-24,2024-10-26,USA,Home Office,Printer,4683.87,694.86,0.0,4,2024,10,24
2029,2024-10-25,2024-10-27,Canada,Home Office,Printer,1010.09,1261.79,0.5,1,2024,10,25
2030,2024-10-26,2024-10-28,India,Corporate,Phone,1925.29,-400.79,0.4,8,2024,10,26
2031,2024-10-27,2024-10-29,Australia,Consumer,Phone,4650.29,14.13,0.39,2,2024,10,27
2032,2024-10-28,2024-10-30,USA,Consumer,Phone,402.86,430.07,0.25,1,2024,10,28
2033,2024-10-29,2024-10-31,India,Consumer,Accessories,552.57,-46.04,0.15,7,2024,10,29
2034,2024-10-30,2024-11-01,UK,Corporate,Printer,897.68,987.81,0.08,9,2024,10,30
2035,2024-10-31,2024-11-02,Canada,Consumer,Phone,3016.54,1338.42,0.14,9,2024,10,31
2036,2024-11-01,2024-11-03,India,Corporate,Tablet,837.31,347.54,0.19,3,2024,11,1
2037,2024-11-02,2024-11-04,USA,Corporate,Tablet,4843.57,184.27,0.38,6,2024,11,2
2038,2024-11-03,2024-11-05,UK,Corporate,Accessories,2288.9,1423.1,0.27,7,2024,11,3
2039,2024-11-04,2024-11-06,USA,Home Office,Accessories,2557.44,389.7,0.04,9,2024,11,4
2040,2024-11-05,2024-11-07,USA,Consumer,Laptop,1308.63,478.1,0.01,2,2024,11,5
2041,2024-11-06,2024-11-08,UK,Consumer,Laptop,2407.71,203.3,0.05,8,2024,11,6
2042,2024-11-07,2024-11-09,USA,Corporate,Laptop,3343.38,1319.1,0.21,7,2024,11,7
2043,2024-11-08,2024-11-10,UK,Corporate,Accessories,3780.77,637.91,0.47,4,2024,11,8
2044,2024-11-09,2024-11-11,India,Consumer,Accessories,3793.95,1024.35,0.32,2,2024,11,9
2045,2024-11-10,2024-11-12,UK,Corporate,Accessories,2931.67,1123.61,0.4,8,2024,11,10
2046,2024-11-11,2024-11-13,UK,Consumer,Tablet,4531.36,183.7,0.23,5,2024,11,11
2047,2024-11-12,2024-11-14,Canada,Home Office,Accessories,4105.3,367.39,0.18,6,2024,11,12
2048,2024-11-13,2024-11-15,UK,Corporate,Tablet,3809.54,1196.94,0.05,7,2024,11,13
2049,2024-11-14,2024-11-16,UK,Consumer,Laptop,372.47,226.51,0.44,1,2024,11,14
2050,2024-11-15,2024-11-17,India,Corporate,Laptop,133.7,1087.87,0.39,8,2024,11,15
2051,2024-11-16,2024-11-18,Canada,Consumer,Laptop,1140.99,1381.98,0.08,4,2024,11,16
2052,2024-11-17,2024-11-19,Australia,Consumer,Phone,3351.27,746.42,0.26,9,2024,11,17
2053,2024-11-18,2024-11-20,India,Corporate,Phone,2114.87,983.25,0.24,1,2024,11,18
2054,2024-11-19,2024-11-21,India,Home Office,Printer,2071.79,1110.19,0.31,2,2024,11,19
2055,2024-11-20,2024-11-22,Australia,Consumer,Printer,4434.48,1190.08,0.47,6,2024,11,20
2056,2024-11-21,2024-11-23,UK,Consumer,Printer,4488.26,290.11,0.29,1,2024,11,21
2057,2024-11-22,2024-11-24,USA,Consumer,Phone,4554.96,-397.47,0.27,4,2024,11,22
2058,2024-11-23,2024-11-25,Canada,Home Office,Phone,1638.0,303.75,0.03,8,2024,11,23
2059,2024-11-24,2024-11-26,USA,Home Office,Printer,3486.17,847.51,0.03,5,2024,11,24
2060,2024-11-25,2024-11-27,Australia,Corporate,Printer,1431.0,400.7,0.09,9,2024,11,25
2061,2024-11-26,2024-11-28,India,Home Office,Accessories,1033.99,997.93,0.02,6,2024,11,26
2062,2024-11-27,2024-11-29,India,Corporate,Printer,1004.7,213.96,0.37,1,2024,11,27
2063,2024-11-28,2024-11-30,Canada,Corporate,Accessories,1776.33,769.49,0.36,6,2024,11,28
2064,2024-11-29,2024-12-01,India,Home Office,Tablet,2206.79,-127.16,0.07,6,2024,11,29
2065,2024-11-30,2024-12-02,India,Corporate,Phone,4171.65,998.74,0.42,6,2024,11,30
2066,2024-12-01,2024-12-03,Canada,Home Office,Printer,687.47,591.39,0.08,8,2024,12,1
2067,2024-12-02,2024-12-04,Canada,Corporate,Phone,3701.14,-91.87,0.15,6,2024,12,2
